company_name,description,status,first_partnered_year,company_url,logo_url,source_url,scraped_at
Scaled Cognition,Scaled Cognition is the world’s first agentic pre-trained transformer.,Active,2023,https://www.scaledcognition.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd07c271429a0844c75ea_Scaled%20Cognition.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Science Exchange,Science Exchange is a marketplace for scientific collaboration.,Exited,2011,http://www.scienceexchange.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd09eef0a7c731c30892e_Science%20Exchange.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Scotch,Scotch is the all-in-one operating system for the alcohol beverage industry.,Active,2024,https://scotchpos.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd1490611f175860caa08_Scotch.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
SeatGeek,SeatGeek is a ticket search engine.,Exited,2010,http://www.seatgeek.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69e0168907c4c2ceacd18a31_SeatGeek.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
SellerCrowd,???,Exited,2012,http://www.sellercrowd.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd166faabdc28eee3fb67_SellerCrowd.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Sequencing.com,Sequencing.com is a DNA interpretation platform.,Active,2021,https://sequencing.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd1af57444c276b1c7032_Sequencing.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Shortcut,Shortcut is a project manage platform for software teams.,Active,2014,https://shortcut.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd1c5fbec46c8d370971e_Shortcut.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Sidecar,SideCar was an app that allowed drivers to fill spare seats.,Exited,2011,https://www.gm.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dfb7681b690a4464434866_sidecar.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Simple,Simple is a web and mobile application simplifying banking processes.,Exited,2010,https://www.bbva.com/en/us/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dfb7aeaec71c5c58705a24_Simple.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
SIMULATE,SIMULATE is the maker of plant-based chicken products.,Exited,2017,https://simulate.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69e1099d98e3aa42fbfc7cd9_SIMULATE%201.png,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Skift,Skift is a travel intelligence media company.,Active,2013,http://www.skift.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd1f882f25bf501cd76f6_Skift.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Skiplagged,Skiplagged is a travel platform that makes it more affordable to see the world.,Active,2018,https://skiplagged.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd20ef0e5de04cb4d2151_Skiplagged.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Small Door,Small Door is a new veterinary experience.,Active,2018,http://www.smalldoorvet.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd226b7e0b1de32bbcdf2_Small%20Door.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
SmartThings,SmartThings allows users to connect and control smart home devices.,Exited,2012,http://www.smartthings.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dfb8797aafe51dd83c5e34_SmartThings.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
SocialFlow,SocialFlow is a social distribution and monetization platform.,Exited,2016,http://www.socialflow.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd2415e4ae9b6721303ba_SocialFlow.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Songza,Songza is a free music streaming service.,Exited,2013,https://www.google.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd257dfd87a683176d425_Songza.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Sonoro,Sonoro is the content creation platform for audio-first Latinx storytelling.,Active,2020,https://sonoromedia.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd271bc94a0e1f668724c_Sonoro.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Soylent,Soylent is a pioneer of the plant-based meal replacement category.,Exited,2013,https://soylent.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd28a7898bc3edef0099f_Soylent.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Spacious,Spacious is a platform that repurposes underutilized urban spaces.,Exited,2016,https://www.wework.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69e08883ac3327c09d146f6d_Spacious.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Spanfeller Media Group,Spanfeller Media Group is digital publishing company.,Exited,2010,https://www.tribpub.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd2a56107862cebfc4b2d_Spanfeller%20Media%20Group.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Spatial,Spatial helps creators and brands build their own metaverse spaces.,Active,2018,https://spatial.io/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd2bf66ee102822e702cd_Spatial.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Spectrm,Spectrm enables users to create their own media content for messaging apps.,Exited,2016,https://spectrm.io/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69e088e757297a068a003d96_Spectrm.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Splash,Splash is an event technology company that powers in-person marketing.,Exited,2013,http://www.splashthat.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd2d5120d9ae1b98d8310_Splash.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Spoon Media,Spoon University is a food media brand for the next generation.,Exited,2015,http://spoonuniversity.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd30926089ec13c7823ac_Spoon%20Media.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Static Media,"Static Media, formerly ZergNet, is an editorial recommendations platform.",Exited,2014,https://www.static.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd32f94130ce5777b534b_Static%20Media.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Stiller's Soda,Stiller's Soda is Ben Stiller's modern beverage brand.,Active,2025,https://stillerssoda.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd386e43933397d13f323_Stiller%27s%20Soda.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Stitch,Stitch is a self-service data integration market.,Exited,2011,http://www.stitchdata.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd59ad2fb9557ccc6bda5_Stitch.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Storehouse,Viewfinder is a photo sharing and curation app.,Exited,2013,https://squareup.com/us/en,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd5b48be61fcce0d20ab2_Storehouse.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Studypool,Studypool is an online marketplace connecting students with tutors.,Active,2015,http://www.studypool.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd5e94867226609a4fd2d_Studypool.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Sunrise,Sunrise is a free calendar app.,Exited,2013,https://www.microsoft.com/en-us/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd6267c22942d772eade6_Sunrise.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Sweet Reason,Sweet Reason is a CBD-infused sparkling water brand.,Exited,2019,https://drinksweetreason.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69e0fc7af1a4a01492ed98db_Sweet%20Reason.png,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Symbiotic Security,Symbiotic Security is the first real-time security platform for software development.,Active,2024,https://www.symbioticsec.ai/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd63dcd0278981d355ac2_Symbiotic%20Security.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Tapad,Tapad provides cross-platform and unified ad solutions for brands and businesses.,Exited,2010,http://www.tapad.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dfb991aa27633b567cc586_Tapad.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Teal Labs,Teal provides solutions to accelerate the job search.,Active,2020,https://www.tealhq.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd6552550808cc0c8b011_Teal%20Labs.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
TeamOhana,TeamOhana is the AI-powered platform for headcount management.,Active,2024,https://www.teamohana.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd66fb5ae6b2ca65af11e_TeamOhana.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Teleskope,"Teleskope is a data protection platform that automates security, privacy, and compliance.",Active,2022,http://teleskope.ai,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd6886e1effd092d7894d_Teleskope.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Tetra,Tetra is a home services company.,Active,2021,http://tetra.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd69d3a1c153426316077_Tetra.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Texture,Texture is the first data and communication platform for distributed energy.,Active,2023,https://www.texturehq.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd6b40611f175860da098_Texture.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
The Black Tux,The Black Tux is a tuxedo and suit rental service.,Active,2013,http://www.theblacktux.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd6c8d10a0291bd685791_The%20Black%20Tux.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
The Inside,The Inside is a home furnishings brand.,Exited,2018,https://www.theinside.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd6f59d68d09e4b0b818f_The%20Inside.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
The Six Bells,The Six Bells is a multi-channel commerce and hospitality brand.,Active,2021,https://www.thesixbells.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dfb9a7f315e9fdc808faa7_The%20Six%20Bells.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Thrive,Thrive is a leading behavior change technology platform.,Active,2016,http://www.thriveglobal.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd7507c8a6fd76656cf21_Thrive.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Tildei,Tildei is a marketing platform revolutionizing the customer-brand relationship.,Active,2023,http://tildei.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd7cf1f7fcc185d7c92b2_Tildei.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
TollBit,TollBit helps websites protect and monetize their content against AI web scraping.,Active,2024,https://tollbit.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd7e3f9cf2a0cf6b00459_TollBit.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Toss,Toss is a simple consumer finance solution.,Exited,2018,https://toss.im/en,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd81501bdde1efe82478d_Toss.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Trackd,Trackd is a cybersecurity platform providing vulnerability remediation solutions.,Exited,2022,http://trackd.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd829d2fb9557ccc7b3cb_Trackd.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Tracksmith,Tracksmith is an independent running brand.,Active,2013,http://www.tracksmith.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd86177fe7ec12953203f_Tracksmith.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Transfix,Transfix is an AI-powered freight tech company.,Active,2014,http://transfix.io,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd8fd57444c276b1e210b_Transfix.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Tubular Labs,Tubular is a video measurement and analytics platform.,Exited,2012,https://www.tubularlabs.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd93e8429efe9948c94c3_Tubular%20Labs.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Tulip Retail,Tulip Retail develops end-to-end sales platforms for retailers.,Exited,2013,https://www.tulip.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd9542c75ebfbd6b1260d_Tulip%20Retail.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Tutorspree,Tutorspree is an online tuition services platform.,Exited,2011,https://www.wyzant.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd973d7136f7c7d992a74_Tutorspree.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Twice,Twice is an online clothing resale store.,Exited,2012,http://www.liketwice.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dcd9908400b91f2977c793_Twice.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
UberMedia,UberMedia makes tools and apps for Twitter.,Exited,2010,https://near.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dd205750faefa3e045ae10_UberMedia.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Undock,Undock is a lightning fast meeting experience.,Exited,2020,https://undock.com/l/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dce4f883e469c9e95958dd_Undock.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Uniform,Uniform is a modern orthodontic platform.,Exited,2016,https://www.uniformteeth.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69e0fc530a38f37a9c111390_Uniformteeth.png,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Unikrn,"Unikrn lets you bet on esports matches, play your favorite games, and win awesome prizes. Acquired by Entain.",Exited,2018,https://unikrn.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dfbad5cbc593b216248b41_Unikrn.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Urban Sky,Urban Sky is a stratospheric technology and remote sensing company.,Active,2023,https://www.urbansky.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dce67c1c18c14b60ccc9fc_Urban%20Sky.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Valdera,Valdera is the modern chemical and raw material sourcing platform.,Active,2021,https://www.valdera.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dce6ab4fdcd7cb2aeb3605_Valdera.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Vangst,Vangst connects the best talent on the market with leading cannabis companies.,Active,2018,https://vangst.com/vangst-main-page,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dce6c60be8661e1a5c5d46_Vangst.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
VeeFriends,VeeFriends is an NFT project designed around meaningful intellectual property.,Active,2022,https://veefriends.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dce6db2b55dceb623cbc49_VeeFriends.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Veritonic,Veritonic is an audio research and analytics company.,Active,2020,https://www.veritonic.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dce710ca2bcb4b44263a06_Veritonic.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
VHX,VHX is an online digital distribution platform for independent artists.,Exited,2012,http://www.vhx.tv,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dce694ec41655bbde88d33_VHX.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Vibe Biotechnology,Vibe Bio uses DAO technology to develop treatments for rare diseases.,Active,2022,https://www.vibebio.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dce727911f5c062dbe1586_Vibe%20Biotechnology.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Violet Grey,Violet Grey is a private dressing studio.,Exited,2013,http://www.violetgrey.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dce75226727ae89213f427_Violet%20Grey.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Virgin Mega,Virgin Mega is a digital-first retail store.,Exited,2013,https://www.nike.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dce76710d73d16ab21aca5_Virgin%20Mega.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Visual Revenue,Visual Revenue is a real-time predictive analytics platform for editors.,Exited,2011,https://www.outbrain.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dfbb94acf81f11ff1e5f0b_visual-revenue.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Wagon,"Wagon is a data analytics tool for creating, visualizing, and sharing data analysis.",Exited,2014,https://www.box.com/home,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dd02372ccd7d9b9b9a8558_Wagon.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
WayUp,WayUp is a recruitment platform for students and recent graduates.,Exited,2014,http://www.wayup.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dd02b1903e9f8f2f0de7c1_WayUp.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
WeatherPromise,WeatherPromise guarantees weather for travelers.,Active,2022,https://www.weatherpromise.com/en,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dd02c882f608d705e5ae8b_WeatherPromise.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Who What Wear,Who What Wear is an international fashion company.,Exited,2012,https://www.whowhatwear.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dd032c8af907842072b569_Who%20What%20Wear.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Wonderschool,Wonderschool is a network of boutique early childhood programs.,Active,2014,http://www.onepreschool.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69e0cc92437ae46776f67c4a_Wonderschool.png,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Wondery,Wondery is a podcast studio for immersive storytelling.,Exited,2018,https://wondery.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dd0349aa6a78e4281320f1_Wondery.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Workjam,WorkJam is a digital workplace platform for frontline workers.,Active,2017,http://www.workjam.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dd0369f62a4668a620882b_Workjam.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Workrails,WorkRails is a platform that streamlines all aspects of the services sales process.,Exited,2016,https://workrails.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dd039d27d5b9c370f7951a_Workrails.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
X.ai,x.ai is an AI-powered scheduling and virtual assistant platform.,Exited,2014,https://x.ai/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dd04f5e7c9ba7974299c99_X.ai.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
Yieldify,Yieldify is a customer journey optimization platform for e-commerce.,Exited,2016,https://www.yieldify.com/,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69dfbbfbd0b03103e1c99862_Yieldify.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
YourMechanic,YourMechanic is an online mechanic marketplace for vehicle owners.,Exited,2012,http://www.yourmechanic.com,https://cdn.prod.website-files.com/69ca9a18b40272cd4150f1b9/69e0bdef83cf6dd1b116fe49_YourMechanic.svg,https://www.lererhippeau.com/portfolio,2026-06-22T13:46:19Z
